age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, Income-category
28, Self-emp-not-inc,39388, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
37, Private,120045, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,56, United-States, <=50K
42, Private,281209, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
18, Self-emp-inc,117372, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
32, Private,193042, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States, <=50K
53, Private,48343, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,40, United-States, >50K
50, Self-emp-inc,120781, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, South, >50K
36, Private,111128, Some-college,10, Separated, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
66, Private,107196, HS-grad,9, Widowed, Tech-support, Not-in-family, White, Female,0,0,18, United-States, <=50K
23, Private,95989, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
32, Self-emp-not-inc,62272, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Local-gov,311080, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
43, Private,336513, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
21, Private,206008, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Male,0,0,50, United-States, <=50K
27, Private,161683, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,42, United-States, <=50K
41, Private,123403, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc,136450, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States, >50K
35, Federal-gov,20469, Some-college,10, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
37, Private,143058, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
63, Self-emp-not-inc,106551, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Private,172052, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,35, South, >50K
36, Private,58602, 5th-6th,3, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
36, Private,605502, 10th,6, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
37, Private,170563, Assoc-voc,11, Separated, Prof-specialty, Unmarried, White, Female,0,0,32, United-States, <=50K
42, Private,136986, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
27, Local-gov,199172, HS-grad,9, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,40, United-States, <=50K
31, Private,210562, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States, <=50K
36, Private,89040, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,47, United-States, <=50K
36, Self-emp-not-inc,136028, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
50, Private,108926, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
54, Private,57758, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,68, United-States, >50K
39, Private,380614, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, >50K
33, Self-emp-inc,289886, HS-grad,9, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
26, Private,293984, 10th,6, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
42, Private,374790, 9th,5, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Local-gov,254949, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
52, State-gov,125796, Masters,14, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,1848,40, United-States, >50K
42, Self-emp-inc,27187, Masters,14, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
23, Private,194951, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,55, Ireland, <=50K
47, Private,277545, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, ?, >50K
33, Local-gov,167474, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
31, Local-gov,90409, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
33, Private,140206, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
27, Private,363053, 9th,5, Never-married, Priv-house-serv, Unmarried, White, Female,0,0,24, Mexico, <=50K
32, Private,167990, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ireland, <=50K
44, Private,244974, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
28, Private,291374, 12th,8, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
23, Private,249046, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
38, Local-gov,123983, Bachelors,13, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,1741,40, Vietnam, <=50K
49, Private,31339, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private,34248, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
29, Private,149324, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1485,40, United-States, >50K
29, State-gov,204516, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, United-States, <=50K
40, Local-gov,101795, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,0,0,42, United-States, <=50K
35, Private,46385, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,5178,0,90, United-States, >50K
27, Private,209205, Bachelors,13, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private,50103, HS-grad,9, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private,209808, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
31, Private,34572, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, <=50K
27, Private,163942, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, Ireland, <=50K
43, Private,244172, HS-grad,9, Separated, Transport-moving, Unmarried, White, Male,0,0,40, Mexico, <=50K
34, Private,159255, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
26, ?,188343, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States, <=50K
22, Private,341368, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
52, Private,110954, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, El-Salvador, >50K
36, Private,161141, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
68, Self-emp-not-inc,261897, 10th,6, Widowed, Farming-fishing, Unmarried, White, Male,0,0,20, United-States, <=50K
62, Self-emp-not-inc,75478, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
46, Federal-gov,297906, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
47, Private,93449, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Japan, <=50K
51, Private,87205, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,55, England, <=50K
22, Private,205940, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,1055,0,30, United-States, <=50K
56, Private,191917, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, White, Female,4101,0,40, United-States, <=50K
28, Self-emp-inc,114053, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, <=50K
34, Private,181091, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States, >50K
29, Private,351324, Some-college,10, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private,401690, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,20, Mexico, <=50K
29, Private,148550, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Local-gov,121055, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, >50K
72, Private,157913, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,17, United-States, <=50K
37, Private,38948, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
43, Private,197397, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,6, Puerto-Rico, <=50K
45, Private,151267, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, >50K
61, Private,149620, Some-college,10, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
28, Private,62535, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, <=50K
53, Private,102615, 11th,7, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, Canada, <=50K
25, Private,80312, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female,4865,0,40, United-States, <=50K
34, Private,193565, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private,69847, Bachelors,13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
31, Private,359249, Assoc-voc,11, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, United-States, <=50K
37, Private,175130, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
48, Private,196107, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
60, Private,116230, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private,301814, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
53, Self-emp-inc,136823, 11th,7, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States, <=50K
58, Private,51499, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
48, Private,107682, HS-grad,9, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,10, United-States, <=50K
18, Private,205004, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,26, United-States, <=50K
31, Local-gov,149184, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,97, United-States, >50K
49, Private,137192, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1977,50, South, >50K
24, State-gov,275421, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
46, State-gov,193047, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, United-States, <=50K
17, Private,33138, 12th,8, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private,304133, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
56, Self-emp-not-inc,144351, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,90, United-States, <=50K
25, Private,51498, 12th,8, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
22, Private,326334, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
37, Private,305379, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
38, Private,252250, 11th,7, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,65, United-States, <=50K
20, Private,215247, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
31, Private,46807, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private,361341, 12th,8, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Thailand, <=50K
55, Private,174478, 10th,6, Never-married, Other-service, Not-in-family, White, Male,0,0,29, United-States, <=50K
43, Self-emp-not-inc,277488, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
24, Private,194096, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Female,0,0,45, United-States, <=50K
22, Private,221745, Some-college,10, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
53, Private,133436, 7th-8th,4, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc,165754, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
37, Private,240837, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
37, Local-gov,327120, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States, <=50K
36, ?,356838, 12th,8, Never-married, ?, Not-in-family, White, Male,0,0,35, United-States, <=50K
28, Private,67386, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private,425622, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States, <=50K
33, Private,188246, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
55, Federal-gov,31728, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
22, Self-emp-not-inc,197387, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
18, ?,211177, 12th,8, Never-married, ?, Other-relative, Black, Male,0,0,20, United-States, <=50K
51, Private,239155, Assoc-voc,11, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc,140752, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
39, Private,165799, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc,308746, Prof-school,15, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,55, United-States, >50K
47, Private,202322, 5th-6th,3, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
30, Private,255004, Assoc-acdm,12, Divorced, Sales, Not-in-family, White, Male,0,0,52, United-States, <=50K
52, Private,370552, Preschool,1, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador, <=50K
24, Private,280134, 10th,6, Never-married, Sales, Not-in-family, White, Male,0,0,49, El-Salvador, <=50K
33, Private,111567, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45, Germany, >50K
45, Private,153141, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, ?, <=50K
26, Private,210812, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,43, United-States, <=50K
36, Self-emp-inc,180477, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
45, Private,363087, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
22, Private,197613, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
50, Private,95469, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,45, United-States, >50K
