Animal ID,Name,DateTime,MonthYear,Date of Birth,Animal Type,Sex upon Outcome,Age upon Outcome,Breed,Color,Outcome
A720737,Rooster 21,03/08/2016 03:19:00 PM,03/08/2016 03:19:00 PM,02/14/2015,Bird,Intact Male,1 year,Chicken Mix,Red/Black,0
A671292,*Silver,03/23/2014 06:33:00 PM,03/23/2014 06:33:00 PM,01/22/2012,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Blue Tabby,0
A661145,Zion,02/02/2014 05:42:00 PM,02/02/2014 05:42:00 PM,08/16/2001,Dog,Neutered Male,12 years,Labrador Retriever Mix,Black,0
A799980,Chikis,07/23/2019 05:24:00 PM,07/23/2019 05:24:00 PM,05/15/2013,Dog,Spayed Female,6 years,Chihuahua Shorthair Mix,Black/White,0
A649122,Llama,07/13/2017 05:32:00 PM,07/13/2017 05:32:00 PM,03/10/2008,Dog,Neutered Male,9 years,Tibetan Spaniel Mix,Red,0
A701771,*Stella,05/20/2015 11:22:00 AM,05/20/2015 11:22:00 AM,05/04/2013,Cat,Spayed Female,2 years,Siamese/Domestic Shorthair,Lynx Point,0
A781618,,10/06/2018 04:31:00 PM,10/06/2018 04:31:00 PM,08/02/2018,Dog,Spayed Female,2 months,Labrador Retriever Mix,Tan/White,0
A736821,Caramel,10/18/2016 11:19:00 AM,10/18/2016 11:19:00 AM,08/02/2016,Dog,Intact Female,2 months,Chihuahua Shorthair/Dachshund,Tan/White,0
A691968,,11/14/2014 11:57:00 AM,11/14/2014 11:57:00 AM,11/13/2007,Cat,Intact Female,7 years,Domestic Shorthair Mix,Tortie,1
A790394,,03/12/2019 11:33:00 AM,03/12/2019 11:33:00 AM,03/09/2017,Cat,Intact Female,2 years,Domestic Medium Hair Mix,Black,0
A738223,Socks,11/20/2016 12:09:00 PM,11/20/2016 12:09:00 PM,05/11/2016,Dog,Spayed Female,6 months,Pit Bull/Chihuahua Shorthair,Brown/White,0
A793615,Harley,04/28/2019 04:20:00 PM,04/28/2019 04:20:00 PM,02/12/2019,Dog,Spayed Female,2 months,Labrador Retriever/Pit Bull,Black/White,0
A624771,*Boudreaux,01/26/2016 05:34:00 PM,01/26/2016 05:34:00 PM,04/17/2010,Dog,Neutered Male,5 years,Dogue De Bordeaux Mix,Tan/White,0
A832658,Dulce,04/19/2021 12:44:00 PM,04/19/2021 12:44:00 PM,04/19/2005,Dog,Intact Male,16 years,Chow Chow Mix,Brown/White,0
A719663,Babies,02/13/2016 03:26:00 PM,02/13/2016 03:26:00 PM,01/25/2011,Cat,Neutered Male,5 years,Domestic Shorthair Mix,Black/White,0
A837608,*Colonel,09/28/2021 10:22:00 AM,09/28/2021 10:22:00 AM,06/25/2019,Dog,Neutered Male,2 years,Great Dane/Dalmatian,White/Black,0
A723718,Chikilin,04/12/2016 05:33:00 PM,04/12/2016 05:33:00 PM,04/07/2013,Dog,Neutered Male,3 years,Chihuahua Shorthair Mix,Red,0
A678753,*Leopard,05/30/2014 04:59:00 PM,05/30/2014 04:59:00 PM,04/12/2014,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black/White,0
A838185,,07/04/2021 04:57:00 PM,07/04/2021 04:57:00 PM,07/04/2019,Other,Unknown,2 years,Bat,Brown,1
A737615,Sam,11/07/2016 01:11:00 PM,11/07/2016 01:11:00 PM,11/01/2009,Dog,Neutered Male,7 years,Lhasa Apso Mix,White/Black,0
A677168,Blackie,04/21/2014 07:00:00 PM,04/21/2014 07:00:00 PM,04/21/2007,Cat,Neutered Male,7 years,Domestic Shorthair Mix,Black,0
A755459,Lulu,08/05/2017 05:12:00 PM,08/05/2017 05:12:00 PM,06/04/2017,Dog,Spayed Female,2 months,Chihuahua Shorthair Mix,Tan,0
A745204,Max,04/22/2017 09:33:00 AM,04/22/2017 09:33:00 AM,03/14/2016,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Black,0
A785385,Kiwi,05/18/2019 04:36:00 PM,05/18/2019 04:36:00 PM,09/17/2018,Dog,Spayed Female,7 months,German Shepherd Mix,Brown/Black,0
A710640,,08/26/2015 09:00:00 AM,08/26/2015 09:00:00 AM,08/25/2011,Cat,Neutered Male,4 years,Domestic Shorthair Mix,Orange Tabby/White,0
A786816,,01/07/2019 05:03:00 PM,01/07/2019 05:03:00 PM,01/02/2017,Dog,Neutered Male,2 years,Siberian Husky Mix,Tan/White,0
A756229,,08/24/2017 05:54:00 PM,08/24/2017 05:54:00 PM,03/18/2017,Dog,Neutered Male,5 months,German Shepherd Mix,Brown/Black,0
A676738,Libby,04/16/2014 02:09:00 PM,04/16/2014 02:09:00 PM,04/14/2004,Dog,Spayed Female,10 years,Boxer Mix,Brown,0
A747238,*Sandy,05/28/2017 04:02:00 PM,05/28/2017 04:02:00 PM,04/17/2016,Dog,Spayed Female,1 year,Border Terrier Mix,Brown/Black,0
A736973,Poppy,05/05/2017 06:05:00 PM,05/05/2017 06:05:00 PM,10/20/2014,Dog,Neutered Male,2 years,Chihuahua Shorthair/Dachshund,Black/Brown,0
A590479,Molly,08/22/2014 03:17:00 PM,08/22/2014 03:17:00 PM,12/18/2006,Dog,Spayed Female,7 years,Great Pyrenees/Standard Poodle,White,0
A713874,Benchley,10/18/2015 12:15:00 PM,10/18/2015 12:15:00 PM,10/14/2006,Dog,Intact Male,9 years,Golden Retriever,Red,0
A687813,Maximus,09/11/2014 06:02:00 PM,09/11/2014 06:02:00 PM,05/10/2014,Dog,Neutered Male,4 months,Labrador Retriever,Chocolate,0
A732023,Sarge,08/07/2016 12:24:00 PM,08/07/2016 12:24:00 PM,06/07/2016,Dog,Intact Male,1 month,Great Pyrenees/Labrador Retriever,Black/White,0
A761451,,11/08/2017 07:48:00 AM,11/08/2017 07:48:00 AM,10/05/2017,Dog,Intact Female,4 weeks,Border Collie Mix,Black/White,0
A676607,Snickers,04/16/2014 05:54:00 PM,04/16/2014 05:54:00 PM,11/16/2013,Dog,Spayed Female,4 months,Basenji/Chihuahua Longhair,Red/White,0
A786960,*Bronson,01/16/2019 05:26:00 PM,01/16/2019 05:26:00 PM,01/05/2017,Dog,Neutered Male,2 years,Labrador Retriever Mix,Chocolate/Tan,0
A815295,,03/13/2020 07:25:00 PM,03/13/2020 07:25:00 PM,02/20/2020,Cat,Intact Female,3 weeks,Domestic Shorthair,Tortie,0
A840188,Harris,08/18/2021 06:48:00 PM,08/18/2021 06:48:00 PM,08/03/2013,Dog,Neutered Male,8 years,Labrador Retriever Mix,Tan,0
A734557,,09/08/2016 06:53:00 PM,09/08/2016 06:53:00 PM,08/24/2016,Cat,Intact Female,2 weeks,Domestic Medium Hair Mix,Tortie,0
A721074,Ali,03/19/2016 06:37:00 PM,03/19/2016 06:37:00 PM,02/20/2014,Cat,Spayed Female,2 years,Domestic Medium Hair Mix,Tortie/Blue Cream,0
A722723,*Palmer,04/08/2016 12:55:00 PM,04/08/2016 12:55:00 PM,03/21/2015,Other,Spayed Female,1 year,Lop-Mini,Chocolate,0
A817656,Dexter,06/06/2020 02:50:00 PM,06/06/2020 02:50:00 PM,05/22/2016,Dog,Neutered Male,4 years,Pit Bull/German Shepherd,Black,0
A668615,Cassiel,12/17/2013 12:22:00 PM,12/17/2013 12:22:00 PM,01/06/2013,Dog,Neutered Male,11 months,Dachshund Mix,White/Red,0
A723911,*Marty Mcfly,05/11/2016 10:31:00 AM,05/11/2016 10:31:00 AM,03/09/2016,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby,0
A759496,Dottie,11/28/2017 05:40:00 PM,11/28/2017 05:40:00 PM,08/02/2013,Dog,Spayed Female,4 years,Labrador Retriever Mix,White/Tricolor,0
A748899,,05/10/2017 12:55:00 PM,05/10/2017 12:55:00 PM,07/08/2016,Dog,Neutered Male,10 months,Tibetan Spaniel Mix,Black/White,0
A743599,,02/17/2017 05:33:00 PM,02/17/2017 05:33:00 PM,04/13/2016,Dog,Neutered Male,10 months,Australian Cattle Dog Mix,Blue Tick/White,0
A706936,*Timmy,07/15/2015 06:04:00 PM,07/15/2015 06:04:00 PM,05/14/2015,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Cream Tabby,0
A783279,*Leo,01/31/2019 11:55:00 AM,01/31/2019 11:55:00 AM,04/28/2018,Dog,Neutered Male,9 months,Staffordshire Mix,Black/White,0
A759000,Alpine,09/25/2017 12:08:00 PM,09/25/2017 12:08:00 PM,09/23/2017,Other,Intact Female,2 days,Rabbit Lh Mix,White/Gray,0
A774620,*Janet,02/14/2019 08:06:00 AM,02/14/2019 08:06:00 AM,05/12/2018,Cat,Spayed Female,9 months,Domestic Shorthair Mix,Blue Tabby,0
A705722,,07/27/2015 05:54:00 PM,07/27/2015 05:54:00 PM,06/20/2013,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Brown Tabby/White,0
A712212,Luna,10/05/2015 06:13:00 PM,10/05/2015 06:13:00 PM,09/19/2012,Cat,Neutered Male,3 years,Domestic Shorthair Mix,White/Brown Tabby,0
A823447,*Afina,11/03/2020 06:05:00 PM,11/03/2020 06:05:00 PM,06/12/2020,Cat,Spayed Female,4 months,Domestic Shorthair,Blue,0
A795417,Tracy,06/05/2019 11:54:00 AM,06/05/2019 11:54:00 AM,03/20/2019,Cat,Neutered Male,2 months,Domestic Shorthair,Orange Tabby/White,0
A726720,*Jordy,05/17/2016 05:26:00 PM,05/17/2016 05:26:00 PM,11/13/2014,Dog,Neutered Male,1 year,Swedish Vallhund Mix,Sable/White,0
A717544,,12/14/2015 07:33:00 PM,12/14/2015 07:33:00 PM,07/10/2015,Cat,Neutered Male,5 months,Domestic Shorthair Mix,Black/White,0
A809880,Donte,02/19/2020 06:45:00 PM,02/19/2020 06:45:00 PM,12/03/2018,Dog,Neutered Male,1 year,Siberian Husky,Cream/Black,0
A747424,Shadow,04/21/2017 03:28:00 PM,04/21/2017 03:28:00 PM,04/19/2015,Dog,Intact Male,2 years,Pit Bull Mix,Blue/White,0
A783179,Nova,02/15/2019 05:13:00 PM,02/15/2019 05:13:00 PM,09/13/2018,Cat,Intact Male,5 months,Siamese Mix,Flame Point,0
A725793,,05/03/2016 12:39:00 PM,05/03/2016 12:39:00 PM,04/15/2016,Other,Unknown,2 weeks,Opossum,Gray,1
A679021,Zeus,06/03/2014 04:29:00 PM,06/03/2014 04:29:00 PM,05/15/2009,Dog,Neutered Male,5 years,Great Dane Mix,Blue/White,0
A707456,*Lara,09/10/2015 12:36:00 PM,09/10/2015 12:36:00 PM,05/29/2015,Cat,Spayed Female,3 months,Domestic Longhair Mix,Blue,0
A761908,*Rocky,12/10/2017 07:00:00 PM,12/10/2017 07:00:00 PM,11/11/2011,Dog,Neutered Male,6 years,Pit Bull Mix,Chocolate/White,0
A713535,Buster,11/21/2015 05:20:00 PM,11/21/2015 05:20:00 PM,08/28/2015,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Blue Tabby/White,0
A788024,Lola,01/24/2020 01:15:00 PM,01/24/2020 01:15:00 PM,01/24/2018,Dog,Intact Female,2 years,Rat Terrier Mix,Tan,0
A670181,,01/05/2014 06:21:00 PM,01/05/2014 06:21:00 PM,01/03/2012,Cat,Intact Female,2 years,Domestic Shorthair Mix,Brown Tabby/White,0
A670473,Jackson,01/22/2014 01:49:00 PM,01/22/2014 01:49:00 PM,01/08/2012,Dog,Neutered Male,2 years,Rottweiler Mix,Black/Tan,0
A824455,Kumere,12/13/2020 02:07:00 PM,12/13/2020 02:07:00 PM,10/14/2010,Cat,Neutered Male,10 years,Domestic Shorthair,Brown Tabby,0
A809505,Milo,12/16/2019 07:21:00 PM,12/16/2019 07:21:00 PM,03/25/2019,Dog,Neutered Male,8 months,Labrador Retriever,White/Brown,0
A701465,,06/01/2015 01:31:00 PM,06/01/2015 01:31:00 PM,10/29/2014,Other,Unknown,7 months,Bat,Brown,1
A809016,,11/19/2019 12:36:00 PM,11/19/2019 12:36:00 PM,11/17/2012,Cat,Intact Male,7 years,Domestic Shorthair,Black/White,1
A698790,Lola,12/20/2017 03:39:00 PM,12/20/2017 03:39:00 PM,03/18/2013,Dog,Spayed Female,4 years,Pit Bull Mix,Tan/White,0
A752378,Luna,07/22/2017 10:05:00 AM,07/22/2017 10:05:00 AM,05/15/2017,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Calico,0
A695801,Lola,02/02/2015 02:56:00 PM,02/02/2015 02:56:00 PM,01/23/2013,Dog,Intact Female,2 years,Labrador Retriever Mix,Brown/White,0
A778361,Roscoe,06/08/2019 05:06:00 PM,06/08/2019 05:06:00 PM,08/13/2017,Dog,Neutered Male,1 year,Jack Russell Terrier Mix,White/Tan,0
A777814,Honey,08/07/2018 04:33:00 PM,08/07/2018 04:33:00 PM,08/03/2016,Dog,Spayed Female,2 years,Staffordshire Mix,Brown/White,0
A704544,*Twinkle,06/15/2015 03:39:00 PM,06/15/2015 03:39:00 PM,03/23/2015,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Tortie,0
A732664,*Kacey,09/21/2016 06:04:00 PM,09/21/2016 06:04:00 PM,08/11/2011,Dog,Spayed Female,5 years,Pit Bull Mix,Blue/White,0
A716753,*Ozzy,08/28/2016 06:42:00 PM,08/28/2016 06:42:00 PM,11/24/2013,Dog,Neutered Male,2 years,Landseer Mix,White/Black,0
A801469,*Marmalade,10/26/2019 12:21:00 PM,10/26/2019 12:21:00 PM,07/03/2019,Cat,Spayed Female,3 months,Domestic Medium Hair,Orange Tabby,0
A741159,Buster,01/02/2017 02:08:00 PM,01/02/2017 02:08:00 PM,10/29/2013,Dog,Neutered Male,3 years,Chihuahua Shorthair Mix,White/Tan,0
A665712,Emo,12/19/2013 02:13:00 PM,12/19/2013 02:13:00 PM,07/06/2013,Cat,Spayed Female,5 months,Domestic Medium Hair Mix,White/Black,0
A491764,Loretta,09/13/2014 07:03:00 PM,09/13/2014 07:03:00 PM,06/06/2007,Dog,Spayed Female,7 years,Miniature Schnauzer Mix,Black/Brown,0
A782969,,10/28/2018 12:29:00 PM,10/28/2018 12:29:00 PM,07/27/2018,Dog,Spayed Female,3 months,Beagle Mix,Tan/White,0
A569032,Sport,05/29/2015 11:33:00 AM,05/29/2015 11:33:00 AM,06/25/2009,Dog,Neutered Male,5 years,Chihuahua Shorthair Mix,Buff,0
A679078,,05/17/2014 08:24:00 PM,05/17/2014 08:24:00 PM,05/16/2013,Cat,Intact Female,1 year,Domestic Shorthair Mix,Black/White,0
A758617,,09/19/2017 06:37:00 PM,09/19/2017 06:37:00 PM,09/12/2017,Cat,Intact Female,1 week,Domestic Shorthair Mix,Torbie,0
A764970,,01/14/2018 05:33:00 PM,01/14/2018 05:33:00 PM,01/10/2014,Cat,Intact Male,4 years,Domestic Shorthair Mix,Black/Black,0
A785480,,12/22/2018 01:03:00 PM,12/22/2018 01:03:00 PM,12/03/2017,Dog,Intact Female,1 year,Miniature Pinscher Mix,Black/Tan,0
A841938,,09/25/2021 12:41:00 PM,09/25/2021 12:41:00 PM,09/01/2021,Other,Intact Female,3 weeks,Mouse,Brown/White,0
A684214,,07/21/2014 09:59:00 AM,07/21/2014 09:59:00 AM,01/20/2014,Other,Unknown,5 months,Bat Mix,Brown,1
A734988,*Avalon,01/03/2017 04:15:00 PM,01/03/2017 04:15:00 PM,09/16/2015,Dog,Spayed Female,1 year,Catahoula Mix,Brown Brindle/White,0
A796670,,06/08/2019 07:01:00 PM,06/08/2019 07:01:00 PM,06/04/2017,Dog,Neutered Male,2 years,Yorkshire Terrier,Tan/White,0
A714284,Annie,10/28/2015 04:30:00 PM,10/28/2015 04:30:00 PM,10/20/2012,Cat,Spayed Female,3 years,Domestic Shorthair Mix,Black/White,0
A691979,,11/13/2014 01:33:00 PM,11/13/2014 01:33:00 PM,05/13/2014,Cat,Intact Female,6 months,Domestic Shorthair Mix,White/Brown Tabby,1
A556815,Lil B,10/21/2020 05:27:00 PM,10/21/2020 05:27:00 PM,02/08/2008,Dog,Spayed Female,12 years,Australian Cattle Dog Mix,Black/Red,0
A798809,,07/05/2019 06:05:00 PM,07/05/2019 06:05:00 PM,05/01/2019,Dog,Neutered Male,2 months,Chihuahua Shorthair,Black/Brown,0
A776657,Margarita,10/09/2018 11:29:00 AM,10/09/2018 11:29:00 AM,06/10/2018,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Brown Tabby/White,0
A788140,*Eamon,03/02/2019 10:27:00 AM,03/02/2019 10:27:00 AM,07/27/2017,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Brown Tabby/White,0
A681364,,06/19/2014 05:38:00 PM,06/19/2014 05:38:00 PM,04/15/2014,Dog,Neutered Male,2 months,Labrador Retriever Mix,Black,0
A729747,,06/24/2016 07:28:00 PM,06/24/2016 07:28:00 PM,05/08/2016,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black/White,0
A745351,Marylynn,06/08/2021 10:05:00 AM,06/08/2021 10:05:00 AM,03/16/2005,Dog,Spayed Female,16 years,Dachshund Mix,Red,0
A677632,,04/27/2014 12:07:00 PM,04/27/2014 12:07:00 PM,04/12/2014,Cat,Unknown,2 weeks,Domestic Shorthair Mix,Black/White,0
A742175,Blaze,01/17/2017 11:22:00 AM,01/17/2017 11:22:00 AM,09/16/2016,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Blue/White,0
A654600,Fritz,04/04/2019 10:01:00 AM,04/04/2019 10:01:00 AM,03/22/2013,Dog,Neutered Male,6 years,Labrador Retriever Mix,Sable/White,0
A683386,*Fiona,08/30/2014 05:35:00 PM,08/30/2014 05:35:00 PM,05/18/2014,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Brown Tabby,0
A730728,Lola,07/13/2016 05:25:00 PM,07/13/2016 05:25:00 PM,05/13/2016,Dog,Spayed Female,1 month,Labrador Retriever Mix,Black/White,0
A831014,Mocha,03/30/2021 04:29:00 PM,03/30/2021 04:29:00 PM,03/30/2012,Dog,Spayed Female,9 years,Labrador Retriever,Chocolate,0
A797192,*Leticia,08/18/2019 04:57:00 PM,08/18/2019 04:57:00 PM,04/10/2019,Cat,Spayed Female,4 months,Domestic Medium Hair,Blue Tabby/White,0
A763739,*Simon,12/30/2017 11:29:00 AM,12/30/2017 11:29:00 AM,12/15/2015,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Brown Tabby,0
A799789,Keylo,07/12/2019 02:13:00 PM,07/12/2019 02:13:00 PM,01/11/2017,Dog,Neutered Male,2 years,Maltese,Cream,0
A710247,,08/20/2015 03:57:00 PM,08/20/2015 03:57:00 PM,08/20/2014,Other,Unknown,1 year,Raccoon Mix,Gray/Black,0
A714003,Alexander,10/15/2016 11:33:00 AM,10/15/2016 11:33:00 AM,07/01/2014,Dog,Neutered Male,2 years,Siberian Husky,Red/White,1
A729885,*Sofia,07/02/2016 04:51:00 PM,07/02/2016 04:51:00 PM,06/25/2013,Dog,Spayed Female,3 years,Miniature Poodle/Miniature Schnauzer,Gray/Black,0
A822531,,10/09/2020 02:38:00 PM,10/09/2020 02:38:00 PM,09/03/2020,Dog,Intact Female,1 month,Labrador Retriever Mix,Black,0
A801105,,08/17/2019 09:35:00 AM,08/17/2019 09:35:00 AM,05/06/2019,Cat,Spayed Female,3 months,Domestic Shorthair,Tortie,0
A820555,*Alfie,08/03/2020 06:19:00 PM,08/03/2020 06:19:00 PM,03/22/2020,Cat,Neutered Male,4 months,Domestic Shorthair,Orange Tabby,0
A794156,*Hopper,06/23/2019 06:31:00 PM,06/23/2019 06:31:00 PM,05/04/2017,Dog,Spayed Female,2 years,American Pit Bull Terrier/Basenji,White/Tan,0
A688719,*Hank,10/02/2014 03:20:00 PM,10/02/2014 03:20:00 PM,04/22/2013,Dog,Neutered Male,1 year,Dachshund Longhair/Chihuahua Shorthair,Tan/White,0
A801248,,08/14/2019 12:16:00 PM,08/14/2019 12:16:00 PM,07/14/2019,Cat,Unknown,4 weeks,Domestic Shorthair,Orange/White,0
A716755,Princess,12/06/2015 07:05:00 PM,12/06/2015 07:05:00 PM,11/24/2014,Dog,Spayed Female,1 year,Maltese/Miniature Poodle,White,0
A777218,Max,09/11/2018 12:13:00 PM,09/11/2018 12:13:00 PM,07/25/2013,Dog,Neutered Male,5 years,Feist Mix,Black/White,0
A671745,,01/30/2014 01:52:00 PM,01/30/2014 01:52:00 PM,01/30/2012,Other,Unknown,2 years,Skunk Mix,Black/White,1
A669328,*Caddie,01/21/2014 07:10:00 PM,01/21/2014 07:10:00 PM,12/18/2011,Dog,Spayed Female,2 years,German Shepherd Mix,Black/Tan,0
A751769,Ravi,06/18/2017 05:31:00 PM,06/18/2017 05:31:00 PM,04/01/2017,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black,0
A745760,Spike,03/31/2017 04:50:00 PM,03/31/2017 04:50:00 PM,03/23/2011,Dog,Neutered Male,6 years,Dachshund Mix,Brown/White,0
A702656,*Ruby,07/18/2015 02:30:00 PM,07/18/2015 02:30:00 PM,05/16/2014,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Black,0
A728406,Jazz,06/19/2016 05:49:00 PM,06/19/2016 05:49:00 PM,06/03/2009,Dog,Neutered Male,7 years,German Shepherd Mix,Brown/Black,0
A667027,*Casper,11/21/2013 03:17:00 PM,11/21/2013 03:17:00 PM,11/11/2012,Cat,Neutered Male,1 year,Siamese Mix,Flame Point,0
A796936,Maple,06/19/2019 11:00:00 AM,06/19/2019 11:00:00 AM,06/07/2017,Dog,Neutered Male,2 years,Pit Bull,Blue/White,0
A695171,*Dallas,01/18/2015 07:24:00 PM,01/18/2015 07:24:00 PM,01/10/2014,Dog,Neutered Male,1 year,Chihuahua Shorthair Mix,Tan/White,0
A669338,Moog,12/23/2013 06:01:00 PM,12/23/2013 06:01:00 PM,04/18/2013,Cat,Neutered Male,8 months,Domestic Medium Hair Mix,White,0
A787955,Spencer,06/26/2020 01:36:00 PM,06/26/2020 01:36:00 PM,01/23/2009,Dog,Neutered Male,11 years,Labrador Retriever/Mastiff,Red,0
A786232,Sky,02/04/2020 05:23:00 PM,02/04/2020 05:23:00 PM,12/19/2016,Dog,Neutered Male,3 years,Cocker Spaniel/Labrador Retriever,Gold/White,0
A796225,Bella,06/02/2019 06:27:00 PM,06/02/2019 06:27:00 PM,10/30/2018,Dog,Spayed Female,7 months,Dachshund/Chihuahua Shorthair,Tan,0
A787012,Paxton,01/08/2019 06:23:00 PM,01/08/2019 06:23:00 PM,01/06/2013,Dog,Neutered Male,6 years,Chihuahua Shorthair Mix,Tricolor,0
A795404,Finn,09/10/2019 01:35:00 PM,09/10/2019 01:35:00 PM,05/20/2010,Dog,Neutered Male,9 years,Miniature Schnauzer Mix,White,0
A706833,Flo,07/08/2015 03:13:00 PM,07/08/2015 03:13:00 PM,07/03/2009,Dog,Spayed Female,6 years,Miniature Schnauzer Mix,Gray/White,0
A718442,,01/03/2016 09:37:00 AM,01/03/2016 09:37:00 AM,12/30/2012,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Blue,1
A781437,Phineas,10/29/2018 09:26:00 AM,10/29/2018 09:26:00 AM,09/29/2017,Dog,Neutered Male,1 year,Labrador Retriever Mix,Black/White,0
A717884,*Trooper,08/23/2016 08:05:00 PM,08/23/2016 08:05:00 PM,03/25/2009,Dog,Neutered Male,7 years,Labrador Retriever Mix,Chocolate,0
A818560,Kashmir,07/14/2021 12:54:00 PM,07/14/2021 12:54:00 PM,06/10/2010,Dog,Spayed Female,11 years,German Shepherd,White,0
A832191,*Sage,05/22/2021 10:20:00 AM,05/22/2021 10:20:00 AM,02/26/2021,Cat,Spayed Female,2 months,Domestic Shorthair,Black,1
A732793,Thomas,08/25/2016 03:35:00 PM,08/25/2016 03:35:00 PM,08/13/2014,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Blue Tabby/White,0
A684435,,07/30/2014 01:46:00 PM,07/30/2014 01:46:00 PM,04/23/2014,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Brown Tabby/White,0
A718419,Midnight,02/16/2016 12:00:00 AM,02/16/2016 12:00:00 AM,12/29/2013,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Black,0
A819964,*Melville,07/14/2020 11:52:00 AM,07/14/2020 11:52:00 AM,09/08/2019,Dog,Intact Male,10 months,Staffordshire Mix,White/Black,0
A780332,,09/17/2018 11:58:00 AM,09/17/2018 11:58:00 AM,01/13/2018,Cat,Intact Female,8 months,Domestic Shorthair Mix,Brown Tabby,0
A801815,,08/20/2019 02:07:00 PM,08/20/2019 02:07:00 PM,07/12/2019,Cat,Intact Female,1 month,Domestic Shorthair,Black/White,0
A820640,,07/28/2020 11:18:00 AM,07/28/2020 11:18:00 AM,02/24/2020,Cat,Neutered Male,5 months,Domestic Shorthair,Brown,0
A786580,Bambi,01/05/2019 12:33:00 PM,01/05/2019 12:33:00 PM,12/27/2016,Dog,Spayed Female,2 years,Rat Terrier,White/Tan,0
A740996,,12/26/2016 03:40:00 PM,12/26/2016 03:40:00 PM,12/26/2012,Other,Unknown,4 years,Raccoon Mix,Black/Gray,1
A675172,Casper,04/17/2014 01:18:00 PM,04/17/2014 01:18:00 PM,02/06/2014,Dog,Neutered Male,2 months,Border Collie Mix,Chocolate/Black,0
A670448,Leslie,01/12/2014 06:53:00 PM,01/12/2014 06:53:00 PM,07/08/2012,Dog,Spayed Female,1 year,Cairn Terrier Mix,White/Black,0
A692676,,11/28/2014 03:58:00 PM,11/28/2014 03:58:00 PM,07/09/2014,Dog,Intact Male,4 months,Manchester Terrier Mix,Black/White,0
A722652,,03/24/2016 12:01:00 AM,03/24/2016 12:01:00 AM,03/20/2015,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Blue/White,0
A701292,,05/01/2015 11:29:00 AM,05/01/2015 11:29:00 AM,04/27/2002,Cat,Neutered Male,13 years,Domestic Shorthair Mix,Orange Tabby/White,1
A705712,*Blue,07/01/2015 06:00:00 PM,07/01/2015 06:00:00 PM,05/05/2015,Cat,Neutered Male,1 month,Domestic Shorthair Mix,Blue Tabby/White,0
A785661,,12/11/2018 05:37:00 PM,12/11/2018 05:37:00 PM,12/07/2016,Dog,Neutered Male,2 years,Dachshund Mix,Brown,0
A733472,Wicket,08/26/2016 05:29:00 PM,08/26/2016 05:29:00 PM,08/22/2015,Dog,Intact Male,1 year,Cairn Terrier Mix,Black,0
A677290,,04/23/2014 12:01:00 PM,04/23/2014 12:01:00 PM,01/23/2014,Dog,Intact Female,2 months,Beagle Mix,Brown/White,0
A778694,,08/19/2018 11:06:00 AM,08/19/2018 11:06:00 AM,08/12/2018,Cat,Intact Female,1 week,Domestic Shorthair Mix,Calico,0
A665656,,10/23/2013 05:30:00 PM,10/23/2013 05:30:00 PM,08/21/2013,Cat,Intact Male,2 months,Domestic Shorthair Mix,Brown Tabby,0
A677558,Jethro,04/30/2014 06:18:00 PM,04/30/2014 06:18:00 PM,01/11/2014,Dog,Neutered Male,3 months,Cardigan Welsh Corgi/Chihuahua Shorthair,Brown/White,0
A795072,,05/20/2019 05:38:00 PM,05/20/2019 05:38:00 PM,01/15/2019,Dog,Neutered Male,4 months,Labrador Retriever/German Shepherd,Tricolor/Tan,0
A709297,Sirius,06/01/2019 11:18:00 AM,06/01/2019 11:18:00 AM,08/13/2013,Dog,Neutered Male,5 years,German Shepherd Mix,Black/White,0
A711582,Angelina,12/24/2015 02:51:00 PM,12/24/2015 02:51:00 PM,09/09/2014,Dog,Spayed Female,1 year,Pit Bull Mix,Black/White,0
A757736,,09/06/2017 12:22:00 PM,09/06/2017 12:22:00 PM,09/06/2015,Dog,Neutered Male,2 years,Australian Kelpie/Catahoula,Red/White,0
A840282,*Hubert,10/05/2021 04:56:00 PM,10/05/2021 04:56:00 PM,07/04/2021,Cat,Neutered Male,3 months,Domestic Shorthair,Black,0
